timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1703696759936,274,https://dev-portal.nekmart.co.uk/logout,419,unknown status,Thread Group 1-14,text,false,,7394,1616,20,20,https://dev-portal.nekmart.co.uk/logout,274,0,0
1703696759883,329,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X095e0a3c3d8b7df65d65cc42c3909b18,200,OK,Thread Group 1-6,text,true,,42740,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X095e0a3c3d8b7df65d65cc42c3909b18,266,0,0
1703696759928,285,https://dev-portal.nekmart.co.uk/stripe-payments/85/refund,419,unknown status,Thread Group 1-4,text,false,,7394,1649,20,20,https://dev-portal.nekmart.co.uk/stripe-payments/85/refund,285,0,0
1703696759297,934,https://dev-portal.nekmart.co.uk/logout,419,unknown status,Thread Group 1-2,text,false,,7394,1616,20,20,https://dev-portal.nekmart.co.uk/logout,934,0,0
1703696759983,258,https://dev-portal.nekmart.co.uk/shippings/warehouse/fetch-warehouse/1,401,Unauthorized,Thread Group 1-17,text,false,,1233,1524,20,20,https://dev-portal.nekmart.co.uk/shippings/warehouse/fetch-warehouse/1,258,0,0
1703696760035,235,https://dev-portal.nekmart.co.uk/shippings/warehouse/fetch-warehouse/1,401,Unauthorized,Thread Group 1-15,text,false,,1233,1524,20,20,https://dev-portal.nekmart.co.uk/shippings/warehouse/fetch-warehouse/1,234,0,0
1703696759987,290,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xb099082848ef4c6925247311b59b5683,200,OK,Thread Group 1-8,text,true,,25655,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xb099082848ef4c6925247311b59b5683,266,0,0
1703696759577,707,https://dev-portal.nekmart.co.uk/traderverification,200,OK,Thread Group 1-3,text,true,,5202,3199,20,20,https://dev-portal.nekmart.co.uk/login,445,0,0
1703696759577,445,https://dev-portal.nekmart.co.uk/traderverification-0,302,Found,Thread Group 1-3,text,true,,1608,1606,20,20,https://dev-portal.nekmart.co.uk/traderverification,445,0,0
1703696760022,262,https://dev-portal.nekmart.co.uk/traderverification-1,200,OK,Thread Group 1-3,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,262,0,0
1703696759297,1001,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X919c6b4cb195dd528941776d11cc94ea,200,OK,Thread Group 1-18,text,true,,43800,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X919c6b4cb195dd528941776d11cc94ea,673,0,413
1703696759987,316,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X589a66fdc54687b50d11faae33469989,200,OK,Thread Group 1-1,text,true,,45220,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X589a66fdc54687b50d11faae33469989,259,0,0
1703696760123,237,https://dev-portal.nekmart.co.uk/logout,419,unknown status,Thread Group 1-5,text,false,,7394,1616,20,20,https://dev-portal.nekmart.co.uk/logout,237,0,0
1703696760130,272,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X0b8e7e62934df8813fd0eca6b9671b3a,200,OK,Thread Group 1-11,text,true,,72947,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X0b8e7e62934df8813fd0eca6b9671b3a,233,0,0
1703696760190,265,https://dev-portal.nekmart.co.uk/shippings/preview,419,unknown status,Thread Group 1-16,text,false,,7394,2224,20,20,https://dev-portal.nekmart.co.uk/shippings/preview,265,0,0
1703696760211,282,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xb099082848ef4c6925247311b59b5683,200,OK,Thread Group 1-14,text,true,,25655,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xb099082848ef4c6925247311b59b5683,262,0,0
1703696760214,293,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X0b8e7e62934df8813fd0eca6b9671b3a,200,OK,Thread Group 1-4,text,true,,72947,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X0b8e7e62934df8813fd0eca6b9671b3a,267,0,0
1703696760243,305,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X183ee7a8b0445abc6148a4309bb36861,200,OK,Thread Group 1-17,text,true,,42898,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X183ee7a8b0445abc6148a4309bb36861,249,0,0
1703696760102,446,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X67ddd8d7a0b6c00f75f6c361bd060701,200,OK,Thread Group 1-12,text,true,,44012,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X67ddd8d7a0b6c00f75f6c361bd060701,258,0,0
1703696760119,466,https://dev-portal.nekmart.co.uk/stripe-payments/85/refund,419,unknown status,Thread Group 1-19,text,false,,7394,1649,20,20,https://dev-portal.nekmart.co.uk/stripe-payments/85/refund,466,0,0
1703696760278,324,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X3a81a58ec2d3f2e59104bdb1bdcd55b5,200,OK,Thread Group 1-8,text,true,,42213,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X3a81a58ec2d3f2e59104bdb1bdcd55b5,261,0,0
1703696760285,318,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X095e0a3c3d8b7df65d65cc42c3909b18,200,OK,Thread Group 1-3,text,true,,42740,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X095e0a3c3d8b7df65d65cc42c3909b18,260,0,0
1703696760271,332,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X183ee7a8b0445abc6148a4309bb36861,200,OK,Thread Group 1-15,text,true,,42898,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X183ee7a8b0445abc6148a4309bb36861,268,0,0
1703696760095,517,https://dev-portal.nekmart.co.uk/enquiries,200,OK,Thread Group 1-10,text,true,,5202,3190,20,20,https://dev-portal.nekmart.co.uk/login,250,0,0
1703696760095,250,https://dev-portal.nekmart.co.uk/enquiries-0,302,Found,Thread Group 1-10,text,true,,1608,1597,20,20,https://dev-portal.nekmart.co.uk/enquiries,250,0,0
1703696760345,267,https://dev-portal.nekmart.co.uk/enquiries-1,200,OK,Thread Group 1-10,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,267,0,0
1703696760111,526,https://dev-portal.nekmart.co.uk/shippings/preview,419,unknown status,Thread Group 1-9,text,false,,7394,2224,20,20,https://dev-portal.nekmart.co.uk/shippings/preview,526,0,0
1703696760233,414,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xb099082848ef4c6925247311b59b5683,200,OK,Thread Group 1-2,text,true,,25655,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xb099082848ef4c6925247311b59b5683,261,0,0
1703696760402,249,https://dev-portal.nekmart.co.uk/stripe-payments/80/refund,419,unknown status,Thread Group 1-11,text,false,,7394,1649,20,20,https://dev-portal.nekmart.co.uk/stripe-payments/80/refund,249,0,0
1703696760361,290,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xb099082848ef4c6925247311b59b5683,200,OK,Thread Group 1-5,text,true,,25655,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xb099082848ef4c6925247311b59b5683,267,0,0
1703696760006,775,https://dev-portal.nekmart.co.uk/service-categories,200,OK,Thread Group 1-13,text,true,,5202,3199,20,20,https://dev-portal.nekmart.co.uk/login,271,0,0
1703696760006,271,https://dev-portal.nekmart.co.uk/service-categories-0,302,Found,Thread Group 1-13,text,true,,1608,1606,20,20,https://dev-portal.nekmart.co.uk/service-categories,271,0,0
1703696760278,503,https://dev-portal.nekmart.co.uk/service-categories-1,200,OK,Thread Group 1-13,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,503,0,0
1703696760493,291,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X3a81a58ec2d3f2e59104bdb1bdcd55b5,200,OK,Thread Group 1-14,text,true,,42213,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X3a81a58ec2d3f2e59104bdb1bdcd55b5,247,0,0
1703696760507,293,https://dev-portal.nekmart.co.uk/stripe-payments/80/refund,419,unknown status,Thread Group 1-4,text,false,,7394,1649,20,20,https://dev-portal.nekmart.co.uk/stripe-payments/80/refund,293,0,0
1703696760548,313,https://dev-portal.nekmart.co.uk/shippings/preview,419,unknown status,Thread Group 1-17,text,false,,7394,2224,20,20,https://dev-portal.nekmart.co.uk/shippings/preview,313,0,0
1703696758975,1908,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xcf2775883d20aad1a030991cc2121d94,200,OK,Thread Group 1-7,text,true,,42309,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xcf2775883d20aad1a030991cc2121d94,857,0,0
1703696760603,288,https://dev-portal.nekmart.co.uk/shippings/preview,419,unknown status,Thread Group 1-15,text,false,,7394,2224,20,20,https://dev-portal.nekmart.co.uk/shippings/preview,288,0,0
1703696760602,309,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X589a66fdc54687b50d11faae33469989,200,OK,Thread Group 1-8,text,true,,45220,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X589a66fdc54687b50d11faae33469989,257,0,0
1703696760612,332,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X67ddd8d7a0b6c00f75f6c361bd060701,200,OK,Thread Group 1-10,text,true,,44012,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X67ddd8d7a0b6c00f75f6c361bd060701,284,0,0
1703696760455,496,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X6160c9483beb3a20eca3d15dba5134e1,200,OK,Thread Group 1-16,text,true,,134646,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X6160c9483beb3a20eca3d15dba5134e1,260,0,0
1703696760651,326,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X3a81a58ec2d3f2e59104bdb1bdcd55b5,200,OK,Thread Group 1-5,text,true,,42213,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X3a81a58ec2d3f2e59104bdb1bdcd55b5,277,0,0
1703696760651,333,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X29ef4a413a7462642ef20853417e0cb2,200,OK,Thread Group 1-11,text,true,,72936,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X29ef4a413a7462642ef20853417e0cb2,293,0,0
1703696760585,416,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X0b8e7e62934df8813fd0eca6b9671b3a,200,OK,Thread Group 1-19,text,true,,72947,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X0b8e7e62934df8813fd0eca6b9671b3a,251,0,0
1703696760647,393,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X3a81a58ec2d3f2e59104bdb1bdcd55b5,200,OK,Thread Group 1-2,text,true,,42213,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X3a81a58ec2d3f2e59104bdb1bdcd55b5,302,0,0
1703696759859,1200,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X21dd7abefde4ac4acf2dccd6f874ceae,200,OK,Thread Group 1-20,text,true,,135267,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X21dd7abefde4ac4acf2dccd6f874ceae,379,0,0
1703696760548,544,https://dev-portal.nekmart.co.uk/enquiries/1,200,OK,Thread Group 1-12,text,true,,5202,3192,20,20,https://dev-portal.nekmart.co.uk/login,262,0,0
1703696760548,262,https://dev-portal.nekmart.co.uk/enquiries/1-0,302,Found,Thread Group 1-12,text,true,,1608,1599,20,20,https://dev-portal.nekmart.co.uk/enquiries/1,262,0,0
1703696760810,282,https://dev-portal.nekmart.co.uk/enquiries/1-1,200,OK,Thread Group 1-12,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,282,0,0
1703696760784,309,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X589a66fdc54687b50d11faae33469989,200,OK,Thread Group 1-14,text,true,,45226,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X589a66fdc54687b50d11faae33469989,261,0,0
1703696760800,302,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X29ef4a413a7462642ef20853417e0cb2,200,OK,Thread Group 1-4,text,true,,72936,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X29ef4a413a7462642ef20853417e0cb2,264,0,0
1703696760300,825,https://dev-portal.nekmart.co.uk/entries,200,OK,Thread Group 1-18,text,true,,5202,3188,20,20,https://dev-portal.nekmart.co.uk/login,520,0,0
1703696760300,520,https://dev-portal.nekmart.co.uk/entries-0,302,Found,Thread Group 1-18,text,true,,1608,1595,20,20,https://dev-portal.nekmart.co.uk/entries,520,0,0
1703696760820,305,https://dev-portal.nekmart.co.uk/entries-1,200,OK,Thread Group 1-18,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,305,0,0
1703696760781,419,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X991b4ff8997e11e46c1a5fa1dcfac18a,200,OK,Thread Group 1-13,text,true,,46851,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X991b4ff8997e11e46c1a5fa1dcfac18a,245,0,0
1703696761060,351,https://dev-portal.nekmart.co.uk/shippings/warehouse/fetch-warehouse/1,401,Unauthorized,Thread Group 1-20,text,false,,1233,1524,20,20,https://dev-portal.nekmart.co.uk/shippings/warehouse/fetch-warehouse/1,351,0,0
1703696761092,446,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xe0785b16d1a06ac922ff1b46443145e6,200,OK,Thread Group 1-12,text,true,,43157,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xe0785b16d1a06ac922ff1b46443145e6,446,0,0
1703696760978,705,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X589a66fdc54687b50d11faae33469989,200,OK,Thread Group 1-5,text,true,,45220,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X589a66fdc54687b50d11faae33469989,277,0,0
1703696760891,792,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X6160c9483beb3a20eca3d15dba5134e1,200,OK,Thread Group 1-15,text,true,,134646,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X6160c9483beb3a20eca3d15dba5134e1,258,0,0
1703696761102,607,https://dev-portal.nekmart.co.uk/enquiries,200,OK,Thread Group 1-4,text,true,,5202,3190,20,20,https://dev-portal.nekmart.co.uk/login,308,0,0
1703696761102,308,https://dev-portal.nekmart.co.uk/enquiries-0,302,Found,Thread Group 1-4,text,true,,1608,1597,20,20,https://dev-portal.nekmart.co.uk/enquiries,308,0,0
1703696761410,299,https://dev-portal.nekmart.co.uk/enquiries-1,200,OK,Thread Group 1-4,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,299,0,0
1703696760213,1538,https://dev-portal.nekmart.co.uk/traders/on-hold-traders/index,500,Internal Server Error,Thread Group 1-6,text,false,,613406,1617,20,20,https://dev-portal.nekmart.co.uk/traders/on-hold-traders/index,434,0,0
1703696761094,696,https://dev-portal.nekmart.co.uk/traderverification,200,OK,Thread Group 1-14,text,true,,5202,3199,20,20,https://dev-portal.nekmart.co.uk/login,411,0,0
1703696761094,411,https://dev-portal.nekmart.co.uk/traderverification-0,302,Found,Thread Group 1-14,text,true,,1608,1606,20,20,https://dev-portal.nekmart.co.uk/traderverification,411,0,0
1703696761506,284,https://dev-portal.nekmart.co.uk/traderverification-1,200,OK,Thread Group 1-14,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,284,0,0
1703696761200,605,https://dev-portal.nekmart.co.uk/service-categories/create,200,OK,Thread Group 1-13,text,true,,5202,3206,20,20,https://dev-portal.nekmart.co.uk/login,316,0,0
1703696761200,316,https://dev-portal.nekmart.co.uk/service-categories/create-0,302,Found,Thread Group 1-13,text,true,,1608,1613,20,20,https://dev-portal.nekmart.co.uk/service-categories/create,316,0,0
1703696761516,289,https://dev-portal.nekmart.co.uk/service-categories/create-1,200,OK,Thread Group 1-13,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,289,0,0
1703696760911,898,https://dev-portal.nekmart.co.uk/traderverification,200,OK,Thread Group 1-8,text,true,,5202,3199,20,20,https://dev-portal.nekmart.co.uk/login,254,0,0
1703696760911,254,https://dev-portal.nekmart.co.uk/traderverification-0,302,Found,Thread Group 1-8,text,true,,1608,1606,20,20,https://dev-portal.nekmart.co.uk/traderverification,254,0,0
1703696761166,643,https://dev-portal.nekmart.co.uk/traderverification-1,200,OK,Thread Group 1-8,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,643,0,0
1703696760304,1553,https://dev-portal.nekmart.co.uk/traderverification,200,OK,Thread Group 1-1,text,true,,5202,3199,20,20,https://dev-portal.nekmart.co.uk/login,972,0,0
1703696760304,972,https://dev-portal.nekmart.co.uk/traderverification-0,302,Found,Thread Group 1-1,text,true,,1608,1606,20,20,https://dev-portal.nekmart.co.uk/traderverification,972,0,0
1703696761276,581,https://dev-portal.nekmart.co.uk/traderverification-1,200,OK,Thread Group 1-1,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,581,0,0
1703696761411,455,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X183ee7a8b0445abc6148a4309bb36861,200,OK,Thread Group 1-20,text,true,,42898,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X183ee7a8b0445abc6148a4309bb36861,293,0,0
1703696761040,849,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X589a66fdc54687b50d11faae33469989,200,OK,Thread Group 1-2,text,true,,45220,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X589a66fdc54687b50d11faae33469989,447,0,0
1703696761001,905,https://dev-portal.nekmart.co.uk/stripe-payments/80/refund,419,unknown status,Thread Group 1-19,text,false,,7394,1649,20,20,https://dev-portal.nekmart.co.uk/stripe-payments/80/refund,905,0,0
1703696761683,281,https://dev-portal.nekmart.co.uk/logout,419,unknown status,Thread Group 1-15,text,false,,7394,1616,20,20,https://dev-portal.nekmart.co.uk/logout,281,0,0
1703696760951,1040,https://dev-portal.nekmart.co.uk/logout,419,unknown status,Thread Group 1-16,text,false,,7394,1616,20,20,https://dev-portal.nekmart.co.uk/logout,1040,0,0
1703696760984,1016,https://dev-portal.nekmart.co.uk/enquiries,200,OK,Thread Group 1-11,text,true,,5202,3190,20,20,https://dev-portal.nekmart.co.uk/login,496,0,0
1703696760984,496,https://dev-portal.nekmart.co.uk/enquiries-0,302,Found,Thread Group 1-11,text,true,,1608,1597,20,20,https://dev-portal.nekmart.co.uk/enquiries,496,0,0
1703696761480,520,https://dev-portal.nekmart.co.uk/enquiries-1,200,OK,Thread Group 1-11,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,520,0,0
1703696761538,608,https://dev-portal.nekmart.co.uk/service-categories,200,OK,Thread Group 1-12,text,true,,5202,3199,20,20,https://dev-portal.nekmart.co.uk/login,309,0,0
1703696761538,309,https://dev-portal.nekmart.co.uk/service-categories-0,302,Found,Thread Group 1-12,text,true,,1608,1606,20,20,https://dev-portal.nekmart.co.uk/service-categories,309,0,0
1703696761848,298,https://dev-portal.nekmart.co.uk/service-categories-1,200,OK,Thread Group 1-12,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,298,0,0
1703696761866,289,https://dev-portal.nekmart.co.uk/shippings/preview,419,unknown status,Thread Group 1-20,text,false,,7394,2224,20,20,https://dev-portal.nekmart.co.uk/shippings/preview,289,0,0
1703696760638,1541,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X6160c9483beb3a20eca3d15dba5134e1,200,OK,Thread Group 1-9,text,true,,134646,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X6160c9483beb3a20eca3d15dba5134e1,331,0,0
1703696761790,398,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X095e0a3c3d8b7df65d65cc42c3909b18,200,OK,Thread Group 1-14,text,true,,42740,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X095e0a3c3d8b7df65d65cc42c3909b18,288,0,0
1703696761809,393,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X095e0a3c3d8b7df65d65cc42c3909b18,200,OK,Thread Group 1-8,text,true,,42740,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X095e0a3c3d8b7df65d65cc42c3909b18,346,0,0
1703696761683,530,https://dev-portal.nekmart.co.uk/traderverification,200,OK,Thread Group 1-5,text,true,,5202,3199,20,20,https://dev-portal.nekmart.co.uk/login,268,0,0
1703696761683,268,https://dev-portal.nekmart.co.uk/traderverification-0,302,Found,Thread Group 1-5,text,true,,1608,1606,20,20,https://dev-portal.nekmart.co.uk/traderverification,268,0,0
1703696761951,262,https://dev-portal.nekmart.co.uk/traderverification-1,200,OK,Thread Group 1-5,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,262,0,0
1703696760884,1343,https://dev-portal.nekmart.co.uk/service-categories,419,unknown status,Thread Group 1-7,text,false,,7394,1658,20,20,https://dev-portal.nekmart.co.uk/service-categories,1343,0,0
1703696761806,422,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xcf2775883d20aad1a030991cc2121d94,200,OK,Thread Group 1-13,text,true,,42309,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xcf2775883d20aad1a030991cc2121d94,268,0,0
1703696760603,1632,https://dev-portal.nekmart.co.uk/traders/on-hold-traders/index,500,Internal Server Error,Thread Group 1-3,text,false,,613406,1617,20,20,https://dev-portal.nekmart.co.uk/traders/on-hold-traders/index,493,0,0
1703696761964,286,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xb099082848ef4c6925247311b59b5683,200,OK,Thread Group 1-15,text,true,,25655,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xb099082848ef4c6925247311b59b5683,257,0,0
1703696761126,1147,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X4c5090f4f21cf4f3717bb5c160559c91,200,OK,Thread Group 1-18,text,true,,329231,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X4c5090f4f21cf4f3717bb5c160559c91,389,0,0
1703696761991,300,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xb099082848ef4c6925247311b59b5683,200,OK,Thread Group 1-16,text,true,,25655,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=Xb099082848ef4c6925247311b59b5683,264,0,0
1703696761857,562,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X095e0a3c3d8b7df65d65cc42c3909b18,200,OK,Thread Group 1-1,text,true,,42740,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X095e0a3c3d8b7df65d65cc42c3909b18,357,0,0
1703696760944,1483,https://dev-portal.nekmart.co.uk/enquiries/1,200,OK,Thread Group 1-10,text,true,,5202,3192,20,20,https://dev-portal.nekmart.co.uk/login,569,0,0
1703696760944,569,https://dev-portal.nekmart.co.uk/enquiries/1-0,302,Found,Thread Group 1-10,text,true,,1608,1599,20,20,https://dev-portal.nekmart.co.uk/enquiries/1,569,0,0
1703696761513,914,https://dev-portal.nekmart.co.uk/enquiries/1-1,200,OK,Thread Group 1-10,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,914,0,0
1703696761889,575,https://dev-portal.nekmart.co.uk/traderverification,200,OK,Thread Group 1-2,text,true,,5202,3199,20,20,https://dev-portal.nekmart.co.uk/login,294,0,0
1703696761889,294,https://dev-portal.nekmart.co.uk/traderverification-0,302,Found,Thread Group 1-2,text,true,,1608,1606,20,20,https://dev-portal.nekmart.co.uk/traderverification,294,0,0
1703696762183,281,https://dev-portal.nekmart.co.uk/traderverification-1,200,OK,Thread Group 1-2,text,true,,3594,1593,20,20,https://dev-portal.nekmart.co.uk/login,281,0,0
1703696762179,297,https://dev-portal.nekmart.co.uk/logout,419,unknown status,Thread Group 1-9,text,false,,7394,1616,20,20,https://dev-portal.nekmart.co.uk/logout,297,0,0
1703696762000,494,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X67ddd8d7a0b6c00f75f6c361bd060701,200,OK,Thread Group 1-11,text,true,,44012,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X67ddd8d7a0b6c00f75f6c361bd060701,255,0,0
1703696762228,282,https://dev-portal.nekmart.co.uk/service-categories,419,unknown status,Thread Group 1-13,text,false,,7394,1658,20,20,https://dev-portal.nekmart.co.uk/service-categories,282,0,0
1703696760861,1664,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X6160c9483beb3a20eca3d15dba5134e1,200,OK,Thread Group 1-17,text,true,,134646,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X6160c9483beb3a20eca3d15dba5134e1,268,0,0
1703696762214,322,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X095e0a3c3d8b7df65d65cc42c3909b18,200,OK,Thread Group 1-5,text,true,,42740,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X095e0a3c3d8b7df65d65cc42c3909b18,271,0,0
1703696762250,327,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X3a81a58ec2d3f2e59104bdb1bdcd55b5,200,OK,Thread Group 1-15,text,true,,42213,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X3a81a58ec2d3f2e59104bdb1bdcd55b5,276,0,0
1703696762146,442,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X991b4ff8997e11e46c1a5fa1dcfac18a,200,OK,Thread Group 1-12,text,true,,46845,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X991b4ff8997e11e46c1a5fa1dcfac18a,272,0,0
1703696761906,696,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X29ef4a413a7462642ef20853417e0cb2,200,OK,Thread Group 1-19,text,true,,72936,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X29ef4a413a7462642ef20853417e0cb2,329,0,0
1703696762291,311,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X3a81a58ec2d3f2e59104bdb1bdcd55b5,200,OK,Thread Group 1-16,text,true,,42213,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X3a81a58ec2d3f2e59104bdb1bdcd55b5,258,0,0
1703696761710,912,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X67ddd8d7a0b6c00f75f6c361bd060701,200,OK,Thread Group 1-4,text,true,,44012,1202,20,20,https://dev-portal.nekmart.co.uk/_debugbar/open?op=get&id=X67ddd8d7a0b6c00f75f6c361bd060701,310,0,0
